733,58:55.1,8.95E+01,C
734,58:55.3,8.95E+01,C
735,58:55.4,8.95E+01,C
736,58:55.5,8.96E+01,C
737,58:55.7,8.96E+01,C
738,58:55.8,8.95E+01,C
739,58:56.1,8.96E+01,C
740,58:56.2,8.96E+01,C
741,58:56.3,8.96E+01,C
742,58:56.5,8.96E+01,C
743,58:56.6,8.96E+01,C
744,58:56.7,8.96E+01,C
745,58:56.9,8.96E+01,C
746,58:57.0,8.97E+01,C
747,58:57.1,8.97E+01,C
748,58:57.3,8.97E+01,C
749,58:57.4,8.97E+01,C
750,58:57.5,8.97E+01,C
751,58:57.7,8.97E+01,C
752,58:57.8,8.97E+01,C
753,58:57.9,8.97E+01,C
754,58:58.2,8.97E+01,C
755,58:58.3,8.97E+01,C
756,58:58.5,8.97E+01,C
757,58:58.6,8.97E+01,C
758,58:58.7,8.97E+01,C
759,58:58.9,8.97E+01,C
760,58:59.0,8.97E+01,C
761,58:59.1,8.98E+01,C
762,58:59.3,8.98E+01,C
763,58:59.4,8.98E+01,C
764,58:59.5,8.98E+01,C
765,58:59.7,8.98E+01,C
766,58:59.8,8.98E+01,C
767,58:59.9,8.99E+01,C
768,59:00.1,8.98E+01,C
769,59:00.2,8.98E+01,C
770,59:00.5,8.99E+01,C
771,59:00.6,8.99E+01,C
772,59:00.7,8.99E+01,C
773,59:00.9,8.99E+01,C
774,59:01.0,8.99E+01,C
775,59:01.1,8.99E+01,C
776,59:01.3,8.99E+01,C
777,59:01.4,8.98E+01,C
778,59:01.5,8.98E+01,C
779,59:01.7,8.98E+01,C
780,59:01.8,8.98E+01,C
781,59:01.9,8.98E+01,C
782,59:02.1,8.98E+01,C
783,59:02.2,8.98E+01,C
784,59:02.5,8.98E+01,C
785,59:02.6,8.98E+01,C
786,59:02.7,8.98E+01,C
787,59:02.9,8.98E+01,C
788,59:03.0,8.98E+01,C
789,59:03.1,8.98E+01,C
790,59:03.3,8.98E+01,C
791,59:03.4,8.98E+01,C
792,59:03.5,8.98E+01,C
793,59:03.7,8.97E+01,C
794,59:03.8,8.98E+01,C
795,59:03.9,8.98E+01,C
796,59:04.1,8.98E+01,C
797,59:04.2,8.98E+01,C
798,59:04.3,8.98E+01,C
799,59:04.5,8.98E+01,C
800,59:04.7,8.98E+01,C
801,59:04.9,8.98E+01,C
802,59:05.0,8.98E+01,C
803,59:05.1,8.98E+01,C
804,59:05.3,8.98E+01,C
805,59:05.4,8.98E+01,C
806,59:05.5,8.98E+01,C
807,59:05.7,8.98E+01,C
808,59:05.8,8.97E+01,C
809,59:05.9,8.97E+01,C
810,59:06.1,8.97E+01,C
811,59:06.2,8.97E+01,C
812,59:06.3,8.97E+01,C
813,59:06.5,8.97E+01,C
814,59:06.6,8.97E+01,C
815,59:06.7,8.97E+01,C
816,59:06.9,8.97E+01,C
817,59:07.1,8.97E+01,C
818,59:07.3,8.97E+01,C
819,59:07.4,8.97E+01,C
820,59:07.5,8.97E+01,C
821,59:07.7,8.97E+01,C
822,59:07.8,8.98E+01,C
